Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
27207	1	-435.5301	0	-435.5301	0.780277	177.8459
27208	0	-436.7568	0	-436.7568	0.8844518	177.3901
27209	1	-458.4881	0	-458.4881	0.6101479	210.7
27210	0	-439.0165	0	-439.0165	0.6659481	181.5296
27211	1	-465.3493	0	-465.3493	0.5440739	220.4835
27212	0	-425.102	0	-425.102	0.9369954	163.3077
27213	1	-460.7153	0	-460.7153	0.5530937	212.5196
27214	0	-444.5602	0	-444.5602	0.8565117	187.2344
27215	1	-456.9449	0	-456.9449	0.7447748	206.6455
27216	0	-473.052	0	-473.052	0.4915282	231.8508
27217	1	-470.8524	0	-470.8524	0.5751558	231.1657
27218	0	-514.5805	0	-514.5805	0.4734044	317.7441
27219	1	-466.7072	0	-466.7072	0.537885	222.676
27220	0	-515.5386	0	-515.5386	0.4660164	320.2839
27221	1	-449.9903	0	-449.9903	0.7922781	196.0011
27222	0	-539.6083	0	-539.6083	0.3838176	383.3762
27223	1	-462.9056	0	-462.9056	0.6087455	217.9322
27224	0	-548.2265	0	-548.2265	0.3150811	409.856
27225	1	-445.0194	0	-445.0194	0.7770439	190.0774
27226	0	-559.5809	0	-559.5809	0.3241601	445.229
27227	1	-447.9802	0	-447.9802	0.6802422	195.1027
27228	0	-572.2755	0	-572.2755	0.235652	483.7166
27229	1	-449.2591	0	-449.2591	0.678291	196.9784
27230	0	-589.1215	0	-589.1215	0.2880755	548.2637
27231	1	-431.5861	0	-431.5861	0.8745986	171.7495
27232	0	-582.3022	0	-582.3022	0.235901	526.3143
27233	1	-411.2965	0	-411.2965	1.121964	145.7242
27234	0	-556.0633	0	-556.0633	0.3427715	432.7687
27235	1	-421.1092	0	-421.1092	0.7612173	158.9736
27236	0	-563.8402	0	-563.8402	0.3020917	460.3595
27237	1	-436.4937	0	-436.4937	0.7979897	178.8988
27238	0	-568.5872	0	-568.5872	0.3204121	473.648
27239	1	-450.7294	0	-450.7294	0.8154134	196.1061
27240	0	-578.7895	0	-578.7895	0.2514902	514.0604
27241	1	-452.3074	0	-452.3074	0.7453211	200.4046
27242	0	-548.4735	0	-548.4735	0.3220831	410.921
27243	1	-453.3919	0	-453.3919	0.7388711	202.0355
27244	0	-572.0209	0	-572.0209	0.2810381	489.2691
27245	1	-413.2015	0	-413.2015	0.8174447	150.1204
27246	0	-562.7116	0	-562.7116	0.2818833	456.2144
27247	1	-446.7375	0	-446.7375	0.8106226	191.3605
27248	0	-576.9267	0	-576.9267	0.2652956	507.4719
27249	1	-462.1485	0	-462.1485	0.6482206	216.5658
27250	0	-604.7799	0	-604.7799	0.2232214	623.5055
27251	1	-438.8094	0	-438.8094	0.7653627	182.1959
27252	0	-677.0256	0	-677.0256	0.1448399	1056.677
27253	1	-448.4911	0	-448.4911	0.7536425	195.1147
27254	0	-658.3787	0	-658.3787	0.1306939	922.2368
27255	1	-467.7999	0	-467.7999	0.683033	224.1312
27256	0	-704.9818	0	-704.9818	0.1004584	1310.189
27257	1	-414.5237	0	-414.5237	0.9105494	152.1944
27258	0	-710.9161	0	-710.9161	0.0870215	1357.964
27259	1	-412.2529	0	-412.2529	0.8303684	149.1887
27260	0	-735.271	0	-735.271	0.08159225	1640.244
27261	1	-363.3605	0	-363.3605	1.151073	103.3934
27262	0	-716.2048	0	-716.2048	0.08265535	1409.616
27263	1	-368.8388	0	-368.8388	1.373453	107.9708
27264	0	-753.8223	0	-753.8223	0.06283887	1863.967
27265	1	-377.2507	0	-377.2507	1.313654	114.7235
27266	0	-752.9059	0	-752.9059	0.07865505	1862.782
27267	1	-397.3134	0	-397.3134	0.9244424	133.4985
27268	0	-719.1154	0	-719.1154	0.0802729	1438.532
27269	1	-391.1629	0	-391.1629	0.921821	126.7907
27270	0	-717.2082	0	-717.2082	0.1050911	1426.679
27271	1	-380.7915	0	-380.7915	1.242611	118.1031
27272	0	-708.2109	0	-708.2109	0.112636	1334.321
27273	1	-368.4355	0	-368.4355	1.286493	108.1053
27274	0	-721.3778	0	-721.3778	0.08024968	1466.653
27275	1	-368.3845	0	-368.3845	1.199148	108.0363
27276	0	-723.1971	0	-723.1971	0.1011887	1490.408
27277	1	-339.1052	0	-339.1052	1.944321	85.05229
27278	0	-686.4985	0	-686.4985	0.1321582	1136.172
27279	1	-320.5434	0	-320.5434	1.671211	75.65028
27280	0	-725.5083	0	-725.5083	0.09566653	1521.418
27281	1	-299.0623	0	-299.0623	1.906984	64.35073
27282	0	-704.0389	0	-704.0389	0.1022714	1301.35
27283	1	-336.9827	0	-336.9827	1.585213	85.63649
27284	0	-650.6123	0	-650.6123	0.1762349	868.8113
27285	1	-328.7489	0	-328.7489	1.480528	79.91472
27286	0	-615.4437	0	-615.4437	0.2128526	673.8208
27287	1	-349.2579	0	-349.2579	1.389627	93.75832
27288	0	-679.7716	0	-679.7716	0.1443789	1076.09
27289	1	-316.3115	0	-316.3115	1.501592	71.77818
27290	0	-644.6895	0	-644.6895	0.1469364	834.7314
27291	1	-322.6725	0	-322.6725	1.541087	76.33538
27292	0	-641.9042	0	-641.9042	0.1535014	819.3197
27293	1	-316.0495	0	-316.0495	1.91062	73.25345
27294	0	-686.511	0	-686.511	0.116804	1142.916
27295	1	-308.6353	0	-308.6353	2.035307	69.30399
27296	0	-626.5573	0	-626.5573	0.1835838	733.0361
27297	1	-291.9046	0	-291.9046	2.365806	61.10892
27298	0	-643.1431	0	-643.1431	0.1296486	803.7981
27299	1	-287.8317	0	-287.8317	2.17681	59.39739
27300	0	-625.7863	0	-625.7863	0.1624008	722.0119
27301	1	-288.5128	0	-288.5128	2.678908	58.94065
27302	0	-647.5776	0	-647.5776	0.146318	854.1078
27303	1	-269.2064	0	-269.2064	3.217376	50.72727
27304	0	-599.1407	0	-599.1407	0.2274847	598.2548
27305	1	-244.0819	0	-244.0819	3.015494	42.90384
27306	0	-555.2104	0	-555.2104	0.3127204	432.0377
27307	1	-226.2966	0	-226.2966	3.770846	37.55582
27308	0	-525.6091	0	-525.6091	0.4190695	346.0108
27309	1	-222.8876	0	-222.8876	3.788331	36.64655
27310	0	-498.3139	0	-498.3139	0.5024188	282.9898
27311	1	-223.5577	0	-223.5577	3.403399	36.76057
27312	0	-491.0615	0	-491.0615	0.5444237	267.7293
27313	1	-230.6511	0	-230.6511	3.584146	38.82483
27314	0	-472.0731	0	-472.0731	0.5629247	233.2062
27315	1	-243.329	0	-243.329	3.462142	42.51147
27316	0	-468.9536	0	-468.9536	0.6466675	227.109
27317	1	-242.2956	0	-242.2956	2.822143	42.05406
27318	0	-477.7855	0	-477.7855	0.4807239	240.6711
27319	1	-266.9532	0	-266.9532	2.544303	50.86042
27320	0	-465.0854	0	-465.0854	0.5563384	220.5535
27321	1	-259.5396	0	-259.5396	3.009842	48.03636
27322	0	-479.1224	0	-479.1224	0.5804142	245.4349
27323	1	-251.8712	0	-251.8712	2.747635	45.37029
27324	0	-457.1737	0	-457.1737	0.5704119	207.1493
27325	1	-231.5658	0	-231.5658	3.278048	39.07143
27326	0	-472.9092	0	-472.9092	0.5916054	234.644
27327	1	-207.9125	0	-207.9125	3.961057	32.77877
27328	0	-460.1911	0	-460.1911	0.6839991	212.9693
27329	1	-201.7203	0	-201.7203	4.593	31.24387
27330	0	-481.3762	0	-481.3762	0.7207178	241.2982
27331	1	-202.0662	0	-202.0662	4.145462	31.38333
27332	0	-489.6575	0	-489.6575	0.4842521	265.4709
27333	1	-140.1255	0	-140.1255	6.973471	19.76139
27334	0	-477.5807	0	-477.5807	0.5771894	242.8331
27335	1	-114.9737	0	-114.9737	7.654609	16.34292
27336	0	-460.2946	0	-460.2946	0.652501	213.6643
27337	1	-120.9514	0	-120.9514	8.755114	17.01758
27338	0	-440.094	0	-440.094	0.7319878	184.0442
27339	1	-82.50858	0	-82.50858	9.304087	12.75228
27340	0	-453.2387	0	-453.2387	0.7424769	201.7322
27341	1	-98.27404	0	-98.27404	8.994252	14.44296
27342	0	-447.2411	0	-447.2411	0.7427021	193.6506
27343	1	-127.5229	0	-127.5229	6.253657	17.69189
27344	0	-458.9331	0	-458.9331	0.6977089	210.8175
27345	1	-138.8665	0	-138.8665	6.129262	19.4632
27346	0	-500.586	0	-500.586	0.4449383	287.8168
27347	1	-100.8975	0	-100.8975	7.710648	14.52485
27348	0	-462.7747	0	-462.7747	0.5987891	217.6228
27349	1	-130.756	0	-130.756	7.748954	18.39163
27350	0	-433.641	0	-433.641	0.7996122	175.3107
27351	1	-119.8905	0	-119.8905	7.191465	16.92038
27352	0	-469.2869	0	-469.2869	0.5545695	228.0586
27353	1	-131.5552	0	-131.5552	6.935607	18.52869
27354	0	-459.1043	0	-459.1043	0.6227254	211.8533
27355	1	-108.8925	0	-108.8925	8.981431	15.62469
27356	0	-463.7642	0	-463.7642	0.53485	217.0099
27357	1	-117.4907	0	-117.4907	8.265406	16.67887
27358	0	-438.3771	0	-438.3771	0.6700252	180.6992
27359	1	-100.3847	0	-100.3847	8.378818	14.6284
27360	0	-411.1678	0	-411.1678	0.8779683	148.4245
27361	1	-84.92471	0	-84.92471	9.164942	12.9906
27362	0	-430.6784	0	-430.6784	0.8440284	171.2111
27363	1	-94.88214	0	-94.88214	9.475541	14.08392
27364	0	-391.4694	0	-391.4694	0.9701595	127.8912
27365	1	-102.4952	0	-102.4952	8.910592	14.91258
27366	0	-414.7663	0	-414.7663	0.8667485	152.4968
27367	1	-79.15427	0	-79.15427	10.59304	12.51309
27368	0	-441.5268	0	-441.5268	0.8405336	184.164
27369	1	-89.35696	0	-89.35696	9.663498	13.50873
27370	0	-454.3805	0	-454.3805	0.6859475	204.4527
27371	1	-99.01116	0	-99.01116	9.05291	14.52644
27372	0	-482.3018	0	-482.3018	0.573863	251.1089
27373	1	-102.3634	0	-102.3634	8.475475	14.87545
27374	0	-451.6703	0	-451.6703	0.541785	195.1174
27375	1	-129.7448	0	-129.7448	7.786687	18.25588
27376	0	-479.2567	0	-479.2567	0.6106252	244.7201
27377	1	-121.972	0	-121.972	6.508631	16.96702
27378	0	-454.5172	0	-454.5172	0.6657767	204.8064
27379	1	-122.8379	0	-122.8379	7.761164	17.36955
27380	0	-436.6146	0	-436.6146	0.6716591	178.1247
27381	1	-134.6514	0	-134.6514	7.153322	18.97482
27382	0	-431.1515	0	-431.1515	0.9207379	170.1987
27383	1	-130.0048	0	-130.0048	8.286863	18.18751
27384	0	-468.4846	0	-468.4846	0.6076948	227.1062
27385	1	-152.8754	0	-152.8754	6.121998	21.74867
27386	0	-447.7861	0	-447.7861	0.8082511	192.7305
27387	1	-149.4069	0	-149.4069	6.174691	21.18701
27388	0	-444.2623	0	-444.2623	0.8134916	188.2284
27389	1	-147.3758	0	-147.3758	5.975784	20.81928
27390	0	-447.3841	0	-447.3841	0.5948526	191.6943
27391	1	-155.1256	0	-155.1256	6.590591	22.0403
27392	0	-452.7682	0	-452.7682	0.6582798	202.1617
27393	1	-155.0472	0	-155.0472	6.008504	22.10427
27394	0	-458.9526	0	-458.9526	0.6019691	211.3106
27395	1	-201.2206	0	-201.2206	4.978905	30.89384
27396	0	-498.2193	0	-498.2193	0.49018	283.0756
27397	1	-242.7435	0	-242.7435	2.913772	42.35939
27398	0	-490.9161	0	-490.9161	0.5153469	268.186
27399	1	-270.4939	0	-270.4939	2.812297	52.06099
27400	0	-464.9419	0	-464.9419	0.6587048	220.6448
27401	1	-256.7042	0	-256.7042	2.787539	47.15
27402	0	-485.5683	0	-485.5683	0.5664863	257.0645
27403	1	-266.6473	0	-266.6473	2.969611	50.47155
27404	0	-477.6918	0	-477.6918	0.5483489	243.1985
27405	1	-251.6017	0	-251.6017	2.803563	45.3354
27406	0	-488.0758	0	-488.0758	0.464056	261.2315
27407	1	-234.2279	0	-234.2279	3.196356	39.8421
27408	0	-463.5392	0	-463.5392	0.7360085	215.8969
27409	1	-242.5705	0	-242.5705	3.447104	42.30728
27410	0	-465.3955	0	-465.3955	0.5735409	221.6409
27411	1	-278.3501	0	-278.3501	2.484876	55.38408
27412	0	-469.3241	0	-469.3241	0.5426376	227.735
27413	1	-292.394	0	-292.394	2.070319	61.39592
27414	0	-466.4014	0	-466.4014	0.5836577	223.5635
27415	1	-261.2898	0	-261.2898	2.91842	48.72026
27416	0	-478.6154	0	-478.6154	0.5220677	244.52
27417	1	-272.6763	0	-272.6763	3.072641	52.23314
27418	0	-494.0987	0	-494.0987	0.5315108	273.856
27419	1	-252.4753	0	-252.4753	2.890492	45.69434
27420	0	-504.3429	0	-504.3429	0.4877507	295.6661
27421	1	-210.2106	0	-210.2106	4.380951	33.24727
27422	0	-505.6792	0	-505.6792	0.5229151	296.2977
27423	1	-210.1445	0	-210.1445	4.943336	32.72701
27424	0	-479.8657	0	-479.8657	0.5569999	247.115
27425	1	-203.0276	0	-203.0276	3.861473	31.47405
27426	0	-460.9357	0	-460.9357	0.64562	214.7198
27427	1	-250.1922	0	-250.1922	3.005216	44.93112
27428	0	-489.3641	0	-489.3641	0.4151161	258.9126
27429	1	-240.8291	0	-240.8291	3.107548	41.88656
27430	0	-516.8344	0	-516.8344	0.3809457	323.8238
27431	1	-223.4339	0	-223.4339	3.769186	36.79718
27432	0	-541.3755	0	-541.3755	0.3117604	387.6605
27433	1	-197.1274	0	-197.1274	4.593136	30.24386
27434	0	-553.1932	0	-553.1932	0.3150993	425.6195
27435	1	-262.0243	0	-262.0243	2.84339	49.03286
27436	0	-545.4388	0	-545.4388	0.3237299	401.5823
27437	1	-220.7467	0	-220.7467	3.742866	36.08664
27438	0	-583.7339	0	-583.7339	0.3228724	520.1479
27439	1	-211.9922	0	-211.9922	4.196448	33.75819
27440	0	-522.4963	0	-522.4963	0.3755141	338.4256
27441	1	-209.7154	0	-209.7154	4.243355	33.19988
27442	0	-518.2168	0	-518.2168	0.3998257	328.3133
27443	1	-217.0267	0	-217.0267	3.846542	35.10045
27444	0	-480.15	0	-480.15	0.5263141	247.5392
27445	1	-167.5341	0	-167.5341	5.717671	24.25127
27446	0	-465.1193	0	-465.1193	0.5844364	221.3795
27447	1	-150.8596	0	-150.8596	5.849781	21.37577
27448	0	-434.2828	0	-434.2828	0.8574845	175.2149
27449	1	-138.1389	0	-138.1389	6.304118	19.40475
27450	0	-384.3942	0	-384.3942	1.088421	121.7398
27451	1	-152.7609	0	-152.7609	7.239709	21.47127
27452	0	-420.2312	0	-420.2312	0.8739018	158.7702
27453	1	-126.8788	0	-126.8788	6.463711	17.70081
27454	0	-428.2994	0	-428.2994	0.814779	168.6011
27455	1	-127.708	0	-127.708	8.029492	17.96039
27456	0	-421.4017	0	-421.4017	0.8514673	160.21
27457	1	-124.5042	0	-124.5042	8.402149	17.50254
27458	0	-374.7974	0	-374.7974	1.310853	112.8777
27459	1	-132.8553	0	-132.8553	6.759222	18.69526
27460	0	-404.0756	0	-404.0756	0.9569103	140.8987
27461	1	-124.0621	0	-124.0621	9.292664	17.222
27462	0	-436.8294	0	-436.8294	0.903232	176.9183
27463	1	-147.2528	0	-147.2528	7.798805	20.49909
27464	0	-432.894	0	-432.894	0.7330691	174.2225
27465	1	-156.1691	0	-156.1691	6.461052	22.23294
27466	0	-419.6367	0	-419.6367	0.8789589	158.0653
27467	1	-144.2951	0	-144.2951	6.41849	20.39271
27468	0	-463.8787	0	-463.8787	0.6532815	219.1421
27469	1	-162.607	0	-162.607	5.38841	23.345
27470	0	-438.8716	0	-438.8716	0.7018701	182.1272
27471	1	-187.1095	0	-187.1095	4.158452	27.78953
27472	0	-414.2238	0	-414.2238	0.8694493	151.8816
27473	1	-151.4737	0	-151.4737	7.345526	21.25052
27474	0	-384.5514	0	-384.5514	0.9015823	118.984
27475	1	-166.854	0	-166.854	4.563015	23.61563
27476	0	-380.7388	0	-380.7388	1.131257	118.4977
27477	1	-179.452	0	-179.452	5.564535	26.40729
27478	0	-371.8497	0	-371.8497	1.143535	110.7243
27479	1	-173.2582	0	-173.2582	5.367892	25.32329
27480	0	-413.8914	0	-413.8914	0.8932117	151.5389
27481	1	-190.0709	0	-190.0709	5.222561	28.54329
27482	0	-426.3677	0	-426.3677	0.7601503	165.8655
27483	1	-214.2829	0	-214.2829	3.768575	34.36912
27484	0	-415.5	0	-415.5	0.8938578	153.338
27485	1	-258.0507	0	-258.0507	2.958221	47.58529
27486	0	-427.1279	0	-427.1279	0.7920198	167.1436
27487	1	-220.2705	0	-220.2705	3.514891	35.89101
27488	0	-470.572	0	-470.572	0.5579869	230.45
27489	1	-212.9379	0	-212.9379	3.852062	34.03866
27490	0	-494.9363	0	-494.9363	0.4761485	276.2941
27491	1	-220.9326	0	-220.9326	3.618828	36.12454
27492	0	-456.4895	0	-456.4895	0.6556974	207.8247
27493	1	-209.9718	0	-209.9718	3.925974	33.29209
27494	0	-441.8937	0	-441.8937	0.6529221	185.4774
27495	1	-201.7129	0	-201.7129	4.130691	31.29406
27496	0	-452.8691	0	-452.8691	0.6778464	202.3028
27497	1	-183.8185	0	-183.8185	4.15428	26.99282
27498	0	-441.74	0	-441.74	0.604389	182.8804
27499	1	-198.7788	0	-198.7788	4.534071	30.6193
27500	0	-464.7601	0	-464.7601	0.6360875	220.796
27501	1	-196.0507	0	-196.0507	4.56204	30.01433
27502	0	-459.9598	0	-459.9598	0.6403643	213.2367
27503	1	-263.7792	0	-263.7792	2.758783	49.70069
27504	0	-480.4709	0	-480.4709	0.5670879	248.0556
27505	1	-300.2767	0	-300.2767	2.407096	64.50571
27506	0	-517.2452	0	-517.2452	0.3792743	324.7698
27507	1	-298.3222	0	-298.3222	2.065292	64.25735
27508	0	-512.697	0	-512.697	0.4328386	315.2493
27509	1	-349.4966	0	-349.4966	1.401994	93.95295
27510	0	-479.6171	0	-479.6171	0.5552458	246.6815
27511	1	-390.9507	0	-390.9507	1.079055	127.7931
27512	0	-504.4216	0	-504.4216	0.4613862	296.4837
27513	1	-378.6397	0	-378.6397	1.338211	115.521
27514	0	-548.8915	0	-548.8915	0.3634787	410.1574
27515	1	-366.0061	0	-366.0061	1.46004	105.2684
27516	0	-542.6119	0	-542.6119	0.4098465	387.9573
27517	1	-360.9348	0	-360.9348	1.278498	102.2575
27518	0	-517.1332	0	-517.1332	0.4002313	325.6149
27519	1	-340.0484	0	-340.0484	1.474404	87.53174
27520	0	-536.0795	0	-536.0795	0.4282113	369.8746
27521	1	-303.776	0	-303.776	2.186767	66.69905
27522	0	-498.41	0	-498.41	0.5835409	278.4143
27523	1	-276.3468	0	-276.3468	2.697335	54.36934
27524	0	-488.3546	0	-488.3546	0.485787	262.8289
27525	1	-260.5094	0	-260.5094	3.220347	48.01833
27526	0	-549.8151	0	-549.8151	0.308782	414.5368
27527	1	-244.6041	0	-244.6041	2.824428	42.87587
27528	0	-540.8755	0	-540.8755	0.374202	387.4657
27529	1	-223.8145	0	-223.8145	3.762992	36.9002
27530	0	-543.0203	0	-543.0203	0.3484959	394.6462
27531	1	-241.7387	0	-241.7387	3.23408	42.18718
27532	0	-584.5822	0	-584.5822	0.2531379	537.0791
27533	1	-223.741	0	-223.741	3.150605	36.47728
27534	0	-572.0168	0	-572.0168	0.2745091	489.336
27535	1	-296.8187	0	-296.8187	2.195741	63.50887
27536	0	-592.3635	0	-592.3635	0.2493245	568.2873
27537	1	-297.5372	0	-297.5372	2.1057	63.88985
27538	0	-567.2118	0	-567.2118	0.3111617	470.6046
27539	1	-308.1156	0	-308.1156	2.033949	69.05056
27540	0	-515.8022	0	-515.8022	0.3444252	315.6828
27541	1	-379.8889	0	-379.8889	1.104225	117.6769
27542	0	-523.1228	0	-523.1228	0.381571	340.3532
27543	1	-380.6248	0	-380.6248	0.9650059	116.5923
27544	0	-520.4109	0	-520.4109	0.3897292	333.5941
27545	1	-361.7914	0	-361.7914	1.165528	102.2079
27546	0	-511.1679	0	-511.1679	0.3865861	309.5711
27547	1	-354.9291	0	-354.9291	1.512862	97.43541
27548	0	-526.7667	0	-526.7667	0.3844584	349.9208
27549	1	-318.7057	0	-318.7057	1.697322	74.63378
27550	0	-535.4064	0	-535.4064	0.3879263	372.1874
27551	1	-280.4015	0	-280.4015	2.390515	56.24997
27552	0	-511.8133	0	-511.8133	0.4104461	312.8344
27553	1	-311.3474	0	-311.3474	2.064151	70.567
27554	0	-491.1749	0	-491.1749	0.5580162	267.3722
27555	1	-290.0084	0	-290.0084	2.193048	60.40614
27556	0	-457.0851	0	-457.0851	0.6468225	208.7557
27557	1	-285.7564	0	-285.7564	2.340652	58.52455
27558	0	-481.0143	0	-481.0143	0.5045923	248.6406
27559	1	-298.5092	0	-298.5092	2.082867	64.35245
27560	0	-481.3558	0	-481.3558	0.5906734	248.9541
27561	1	-307.4842	0	-307.4842	1.97591	68.78719
27562	0	-436.3019	0	-436.3019	0.6950139	178.3217
27563	1	-340.6153	0	-340.6153	1.542431	87.97784
27564	0	-422.1661	0	-422.1661	0.9026194	160.6918
27565	1	-345.5245	0	-345.5245	1.387104	91.06082
27566	0	-405.8048	0	-405.8048	0.9069636	142.5963
27567	1	-342.0363	0	-342.0363	1.52901	88.90958
27568	0	-405.573	0	-405.573	0.9957901	142.2927
27569	1	-325.0537	0	-325.0537	1.828546	78.233
27570	0	-385.8754	0	-385.8754	1.069897	123.0695
27571	1	-262.1752	0	-262.1752	2.938452	49.00234
27572	0	-376.755	0	-376.755	1.149508	115.0271
27573	1	-225.6358	0	-225.6358	3.230448	37.20314
27574	0	-367.6549	0	-367.6549	1.445386	106.5363
27575	1	-249.2122	0	-249.2122	3.325556	44.40082
27576	0	-356.1692	0	-356.1692	1.480488	98.4355
27577	1	-252.5662	0	-252.5662	3.153139	45.62396
27578	0	-328.4109	0	-328.4109	1.829701	80.06495
27579	1	-282.6658	0	-282.6658	2.436178	57.1699
27580	0	-335.4853	0	-335.4853	1.438215	84.23383
27581	1	-269.8729	0	-269.8729	2.871626	51.74646
27582	0	-333.7906	0	-333.7906	1.713317	83.47871
27583	1	-205.2146	0	-205.2146	3.812566	32.00267
27584	0	-325.5291	0	-325.5291	1.744795	78.64273
27585	1	-203.9673	0	-203.9673	4.095757	31.83318
27586	0	-296.7093	0	-296.7093	2.016528	63.41657
27587	1	-181.4813	0	-181.4813	5.638867	26.73411
27588	0	-307.0107	0	-307.0107	1.838441	68.39287
27589	1	-162.777	0	-162.777	6.227791	23.33712
27590	0	-303.3588	0	-303.3588	2.147796	66.58838
27591	1	-160.9032	0	-160.9032	5.847395	23.09276
27592	0	-304.6477	0	-304.6477	2.077389	67.30645
27593	1	-185.2037	0	-185.2037	4.005182	27.11901
27594	0	-294.2722	0	-294.2722	2.418225	61.98243
27595	1	-205.3508	0	-205.3508	4.215654	32.1743
27596	0	-301.6141	0	-301.6141	2.298889	65.43211
27597	1	-192.9188	0	-192.9188	4.475941	29.32114
27598	0	-297.7047	0	-297.7047	2.506835	63.09172
27599	1	-161.7007	0	-161.7007	5.359986	23.16756
27600	0	-338.7073	0	-338.7073	1.493399	86.67502
27601	1	-168.0986	0	-168.0986	5.432189	24.36728
27602	0	-295.1257	0	-295.1257	2.444336	62.2605
27603	1	-149.4374	0	-149.4374	6.767509	21.14681
27604	0	-306.5451	0	-306.5451	2.012118	68.2974
27605	1	-162.0132	0	-162.0132	6.351443	23.17651
27606	0	-306.8198	0	-306.8198	2.468756	66.9231
27607	1	-189.4215	0	-189.4215	4.887293	28.54946
27608	0	-309.1836	0	-309.1836	2.13358	69.34327
27609	1	-214.6911	0	-214.6911	3.637535	34.41323
27610	0	-308.5853	0	-308.5853	2.234618	68.7264
27611	1	-235.3739	0	-235.3739	2.810173	39.56674
27612	0	-284.2333	0	-284.2333	2.29391	57.87002
27613	1	-242.5562	0	-242.5562	3.409477	42.33762
27614	0	-266.0385	0	-266.0385	2.482311	50.42561
27615	1	-227.8727	0	-227.8727	3.847396	37.91945
27616	0	-247.9219	0	-247.9219	2.987704	44.17168
27617	1	-194.4665	0	-194.4665	4.414044	29.65984
27618	0	-267.0993	0	-267.0993	2.543451	50.91719
27619	1	-208.2244	0	-208.2244	4.530738	32.70484
27620	0	-267.1704	0	-267.1704	2.533857	50.93746
27621	1	-205.1618	0	-205.1618	4.104412	32.12609
27622	0	-278.0124	0	-278.0124	2.616216	55.12233
27623	1	-215.1692	0	-215.1692	3.931652	34.61528
27624	0	-274.5152	0	-274.5152	2.374871	53.77005
27625	1	-224.5251	0	-224.5251	3.809257	37.06924
27626	0	-257.9559	0	-257.9559	2.660012	47.51404
27627	1	-247.4111	0	-247.4111	3.352636	43.82991
27628	0	-278.4891	0	-278.4891	2.540758	55.39793
27629	1	-238.9159	0	-238.9159	2.956228	41.11402
27630	0	-275.5333	0	-275.5333	2.477281	54.25062
27631	1	-258.3447	0	-258.3447	2.638293	47.63467
27632	0	-311.4976	0	-311.4976	2.090153	70.56706
27633	1	-283.0968	0	-283.0968	2.469102	57.31342
27634	0	-288.2473	0	-288.2473	2.234013	59.62487
27635	1	-303.9924	0	-303.9924	1.900903	66.92398
27636	0	-290.6194	0	-290.6194	2.352239	60.58607
27637	1	-338.5134	0	-338.5134	1.645472	86.4842
27638	0	-318.6222	0	-318.6222	1.908175	74.60523
27639	1	-289.7771	0	-289.7771	2.354923	60.22451
27640	0	-314.5305	0	-314.5305	1.807938	72.46016
27641	1	-312.4944	0	-312.4944	2.056351	71.14468
27642	0	-353.4564	0	-353.4564	1.518695	96.43277
27643	1	-299.1827	0	-299.1827	2.108614	64.67022
27644	0	-326.1011	0	-326.1011	1.73163	78.98202
27645	1	-341.0531	0	-341.0531	1.66855	87.93426
27646	0	-346.3338	0	-346.3338	1.420999	91.74709
27647	1	-358.553	0	-358.553	1.365073	100.4945
27648	0	-385.9705	0	-385.9705	1.098211	123.1888
27649	1	-351.1022	0	-351.1022	1.66641	93.97384
27650	0	-398.3623	0	-398.3623	1.041678	134.932
27651	1	-349.2001	0	-349.2001	1.61111	93.19779
27652	0	-391.8931	0	-391.8931	1.058521	128.7159
27653	1	-355.7595	0	-355.7595	1.403872	98.41689
27654	0	-423.1924	0	-423.1924	0.8042288	162.2775
27655	1	-388.2786	0	-388.2786	1.055443	125.2948
27656	0	-411.1884	0	-411.1884	0.972466	148.1944
27657	1	-342.2892	0	-342.2892	1.524212	89.07764
27658	0	-380.6883	0	-380.6883	1.245122	118.0006
27659	1	-329.7797	0	-329.7797	1.791804	80.94957
27660	0	-435.0734	0	-435.0734	0.7212943	177.0607
27661	1	-289.4371	0	-289.4371	2.229456	60.15721
27662	0	-432.4724	0	-432.4724	0.8329501	173.5033
27663	1	-274.9812	0	-274.9812	2.771904	53.73681
27664	0	-453.5234	0	-453.5234	0.6844287	203.2173
27665	1	-295.2807	0	-295.2807	2.023673	62.72194
27666	0	-478.1856	0	-478.1856	0.5095703	243.2593
27667	1	-324.4987	0	-324.4987	1.759112	78.04245
27668	0	-426.631	0	-426.631	0.7262311	165.4987
27669	1	-345.9154	0	-345.9154	1.71499	90.5438
27670	0	-395.7078	0	-395.7078	0.9900733	132.3663
27671	1	-338.0912	0	-338.0912	2.007845	84.01161
27672	0	-370.6577	0	-370.6577	1.338197	109.5564
27673	1	-311.967	0	-311.967	1.887893	71.11954
27674	0	-348.9881	0	-348.9881	1.32193	93.2656
27675	1	-287.6592	0	-287.6592	2.345188	59.33379
27676	0	-367.6585	0	-367.6585	1.320683	107.3943
27677	1	-299.8825	0	-299.8825	2.047237	65.00895
27678	0	-324.1696	0	-324.1696	1.615558	77.6776
27679	1	-267.6943	0	-267.6943	3.196932	50.31077
27680	0	-305.259	0	-305.259	1.788611	67.25049
27681	1	-245.4619	0	-245.4619	2.865424	43.23787
27682	0	-319.4892	0	-319.4892	1.757283	75.19331
27683	1	-255.9512	0	-255.9512	2.929398	46.88752
