Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
34686	0	-503.657	0	-503.657	0.4196234	293.6652
34687	1	-320.777	0	-320.777	1.696433	75.85227
34688	0	-486.722	0	-486.722	0.5442932	259.7616
34689	1	-305.4126	0	-305.4126	2.136794	67.56897
34690	0	-453.9587	0	-453.9587	0.6450685	203.909
34691	1	-318.063	0	-318.063	1.775656	74.40073
34692	0	-457.5248	0	-457.5248	0.6953022	208.8515
34693	1	-311.1584	0	-311.1584	1.794101	70.56288
34694	0	-492.8706	0	-492.8706	0.505023	272.1331
34695	1	-276.377	0	-276.377	2.176479	54.13407
34696	0	-513.7568	0	-513.7568	0.39772	317.0463
34697	1	-270.7153	0	-270.7153	2.265521	51.8888
34698	0	-548.9609	0	-548.9609	0.3210881	412.4122
34699	1	-262.2289	0	-262.2289	2.715603	49.13899
34700	0	-563.0549	0	-563.0549	0.3215858	456.2504
34701	1	-326.4169	0	-326.4169	1.868011	78.84894
34702	0	-534.8975	0	-534.8975	0.3347164	370.3621
34703	1	-312.0554	0	-312.0554	2.02716	71.00333
34704	0	-549.6013	0	-549.6013	0.3650647	411.9289
34705	1	-329.42	0	-329.42	1.591401	80.88099
34706	0	-521.3442	0	-521.3442	0.4241565	335.6441
34707	1	-318.2198	0	-318.2198	1.8372	74.49081
34708	0	-541.8881	0	-541.8881	0.374621	390.1385
34709	1	-306.9148	0	-306.9148	2.045769	68.44586
34710	0	-541.8168	0	-541.8168	0.3201234	390.0702
34711	1	-354.224	0	-354.224	1.289432	97.07586
34712	0	-539.0649	0	-539.0649	0.3426216	383.173
34713	1	-343.8134	0	-343.8134	1.51449	90.08672
34714	0	-501.2493	0	-501.2493	0.4621561	289.6124
34715	1	-322.3891	0	-322.3891	1.87047	76.68659
34716	0	-493.9518	0	-493.9518	0.484048	274.3369
34717	1	-315.868	0	-315.868	1.889398	73.18432
34718	0	-512.2762	0	-512.2762	0.504888	310.57
34719	1	-316.6999	0	-316.6999	1.657724	73.28893
34720	0	-525.9613	0	-525.9613	0.3910077	347.8285
34721	1	-300.5936	0	-300.5936	1.901977	65.13916
34722	0	-562.4415	0	-562.4415	0.3038197	455.6706
34723	1	-324.7903	0	-324.7903	2.001283	77.42077
34724	0	-532.8631	0	-532.8631	0.3663571	366.0891
34725	1	-331.4302	0	-331.4302	1.643017	82.17993
34726	0	-537.8201	0	-537.8201	0.3462174	379.6668
34727	1	-332.6023	0	-332.6023	1.708339	82.79702
34728	0	-544.222	0	-544.222	0.3297061	398.0988
34729	1	-320.0048	0	-320.0048	1.677815	75.34805
34730	0	-551.5728	0	-551.5728	0.341841	419.7376
34731	1	-288.0798	0	-288.0798	2.007355	59.10169
34732	0	-534.8123	0	-534.8123	0.3393282	370.5188
34733	1	-266.3524	0	-266.3524	2.726386	50.65253
34734	0	-562.9649	0	-562.9649	0.310297	457.0195
34735	1	-195.7313	0	-195.7313	4.6488	29.92882
34736	0	-569.5543	0	-569.5543	0.2815149	480.4911
34737	1	-172.5538	0	-172.5538	5.484535	25.18119
34738	0	-610.197	0	-610.197	0.2011074	648.994
34739	1	-147.8378	0	-147.8378	6.066864	20.91647
34740	0	-616.6673	0	-616.6673	0.1963371	681.2154
34741	1	-177.7327	0	-177.7327	5.410069	26.14668
34742	0	-626.0205	0	-626.0205	0.2106543	724.4109
34743	1	-135.2257	0	-135.2257	6.530585	19.00839
34744	0	-584.5306	0	-584.5306	0.2621895	536.4237
34745	1	-146.8776	0	-146.8776	6.956527	20.7334
34746	0	-618.6815	0	-618.6815	0.2070506	690.3263
34747	1	-122.9405	0	-122.9405	7.037353	17.31314
34748	0	-608.5262	0	-608.5262	0.2126011	641.3299
34749	1	-128.4481	0	-128.4481	7.148009	18.1072
34750	0	-654.9784	0	-654.9784	0.1353297	900.2832
34751	1	-133.9651	0	-133.9651	7.329655	18.8684
34752	0	-648.9098	0	-648.9098	0.165056	863.7532
34753	1	-148.9614	0	-148.9614	5.666317	20.98016
34754	0	-616.3327	0	-616.3327	0.1955243	679.4727
34755	1	-153.7348	0	-153.7348	5.21293	21.57822
34756	0	-597.6657	0	-597.6657	0.2494562	589.5283
34757	1	-131.3131	0	-131.3131	7.161563	18.50832
34758	0	-599.8686	0	-599.8686	0.2215819	601.4644
34759	1	-126.3522	0	-126.3522	9.278658	17.47317
34760	0	-558.3533	0	-558.3533	0.2385256	426.3792
34761	1	-120.5408	0	-120.5408	7.979111	17.07032
34762	0	-554.2764	0	-554.2764	0.310516	429.0228
34763	1	-112.1697	0	-112.1697	7.840998	16.00629
34764	0	-531.5875	0	-531.5875	0.394138	362.0705
34765	1	-118.9136	0	-118.9136	7.557024	16.84869
34766	0	-500.608	0	-500.608	0.4073197	285.193
34767	1	-119.7511	0	-119.7511	8.639888	16.90127
34768	0	-488.4041	0	-488.4041	0.4394909	259.8845
34769	1	-97.15384	0	-97.15384	9.265539	14.3263
34770	0	-467.8673	0	-467.8673	0.590764	226.1187
34771	1	-135.9149	0	-135.9149	6.357131	19.06925
34772	0	-440.7257	0	-440.7257	0.6838218	184.5078
34773	1	-148.9527	0	-148.9527	6.728322	21.08258
34774	0	-427.6948	0	-427.6948	0.8244858	167.8196
34775	1	-141.4469	0	-141.4469	7.495722	19.84758
34776	0	-488.792	0	-488.792	0.4800684	263.5432
34777	1	-139.6596	0	-139.6596	6.675596	19.69947
34778	0	-493.3388	0	-493.3388	0.6583622	263.7856
34779	1	-175.5154	0	-175.5154	5.29803	25.7521
34780	0	-454.1511	0	-454.1511	0.6747824	204.2157
34781	1	-168.6411	0	-168.6411	6.439806	24.17461
34782	0	-432.3429	0	-432.3429	0.7980091	173.6971
34783	1	-173.5809	0	-173.5809	5.653383	25.32888
34784	0	-413.5965	0	-413.5965	0.9714773	150.6828
34785	1	-144.9299	0	-144.9299	6.703083	20.48688
34786	0	-397.8132	0	-397.8132	0.9507155	134.3088
34787	1	-99.62412	0	-99.62412	8.430343	14.54572
34788	0	-377.8922	0	-377.8922	1.140983	116.004
34789	1	-73.71213	0	-73.71213	10.25748	11.97477
34790	0	-394.8435	0	-394.8435	0.9805964	131.4419
34791	1	-79.06617	0	-79.06617	10.71413	12.5044
34792	0	-403.9576	0	-403.9576	0.976937	140.7477
34793	1	-85.71591	0	-85.71591	9.120693	13.06971
34794	0	-418.3481	0	-418.3481	0.895168	156.5158
34795	1	-68.68514	0	-68.68514	11.58064	11.564
34796	0	-430.0552	0	-430.0552	0.8274648	170.6557
34797	1	-40.05448	0	-40.05448	12.48195	9.231387
34798	0	-467.0771	0	-467.0771	0.7224187	221.3767
34799	1	-48.28678	0	-48.28678	13.25288	9.914415
34800	0	-430.85	0	-430.85	0.6974654	170.559
34801	1	-70.37624	0	-70.37624	10.07121	11.62306
34802	0	-430.7805	0	-430.7805	0.8086793	171.6879
34803	1	-88.71524	0	-88.71524	10.41126	13.42894
34804	0	-390.0771	0	-390.0771	1.087625	126.9633
34805	1	-103.142	0	-103.142	9.04303	14.98302
34806	0	-378.1578	0	-378.1578	1.021396	115.2353
34807	1	-72.41704	0	-72.41704	9.48028	11.71423
34808	0	-372.0117	0	-372.0117	1.101823	110.5178
34809	1	-94.52871	0	-94.52871	10.99692	13.90359
34810	0	-384.7659	0	-384.7659	1.182136	121.8196
34811	1	-68.78252	0	-68.78252	10.71062	11.5443
34812	0	-356.159	0	-356.159	1.290175	98.57986
34813	1	-51.97544	0	-51.97544	13.29076	10.19211
34814	0	-344.5133	0	-344.5133	1.434556	90.5027
34815	1	-84.50969	0	-84.50969	9.800436	13.01642
34816	0	-360.4837	0	-360.4837	1.446413	101.5688
34817	1	-92.61177	0	-92.61177	9.501479	13.84482
34818	0	-353.7801	0	-353.7801	1.507884	96.70066
34819	1	-70.05141	0	-70.05141	10.68825	11.66119
34820	0	-324.1056	0	-324.1056	1.87934	77.57688
34821	1	-69.77137	0	-69.77137	13.64217	11.48715
34822	0	-312.6256	0	-312.6256	2.0174	71.30751
34823	1	-43.52526	0	-43.52526	14.41299	9.555931
34824	0	-318.2368	0	-318.2368	1.581556	73.78499
34825	1	-54.81687	0	-54.81687	11.79406	10.38428
34826	0	-358.349	0	-358.349	1.487883	99.86245
34827	1	-71.13517	0	-71.13517	10.09075	11.70131
34828	0	-333.792	0	-333.792	2.023535	81.75341
34829	1	-60.46397	0	-60.46397	10.59023	10.74822
34830	0	-322.6985	0	-322.6985	1.773622	77.01267
34831	1	-76.58879	0	-76.58879	11.22721	12.26561
34832	0	-347.7638	0	-347.7638	1.358419	92.55971
34833	1	-89.80858	0	-89.80858	10.64556	13.51391
34834	0	-386.9099	0	-386.9099	1.037219	123.9132
34835	1	-89.17242	0	-89.17242	11.5576	13.33682
34836	0	-353.5427	0	-353.5427	1.20734	95.77019
34837	1	-121.5364	0	-121.5364	7.689668	17.20117
34838	0	-331.2493	0	-331.2493	1.641134	82.0699
34839	1	-128.0992	0	-128.0992	6.787784	17.99893
34840	0	-317.7627	0	-317.7627	1.807597	74.24792
34841	1	-148.0852	0	-148.0852	7.337647	20.79201
34842	0	-368.5309	0	-368.5309	1.283436	108.1873
34843	1	-171.207	0	-171.207	6.298012	24.65354
34844	0	-343.7676	0	-343.7676	1.296399	89.0485
34845	1	-183.3316	0	-183.3316	4.854562	27.30197
34846	0	-349.1402	0	-349.1402	1.524308	93.57209
34847	1	-153.857	0	-153.857	6.384269	21.88778
34848	0	-330.0249	0	-330.0249	1.437733	80.43275
34849	1	-143.8584	0	-143.8584	6.701119	20.32714
34850	0	-300.6773	0	-300.6773	1.859544	65.03719
34851	1	-169.6046	0	-169.6046	5.556335	24.63844
34852	0	-320.6558	0	-320.6558	1.928135	75.61408
34853	1	-157.7225	0	-157.7225	5.6094	22.51398
34854	0	-285.654	0	-285.654	2.205376	58.43607
34855	1	-132.6719	0	-132.6719	7.738713	18.64073
34856	0	-271.7659	0	-271.7659	2.422428	52.68051
34857	1	-103.665	0	-103.665	8.569131	15.03571
34858	0	-276.9836	0	-276.9836	2.565866	54.78454
34859	1	-83.21519	0	-83.21519	11.20864	12.85752
34860	0	-253.5942	0	-253.5942	2.811229	46.05112
34861	1	-104.0109	0	-104.0109	8.307742	15.05331
34862	0	-254.0384	0	-254.0384	3.169546	46.07229
34863	1	-141.6377	0	-141.6377	6.822025	19.99168
34864	0	-257.134	0	-257.134	3.303213	46.82519
34865	1	-167.4342	0	-167.4342	6.388166	24.01256
34866	0	-255.7463	0	-255.7463	2.798993	46.8118
34867	1	-165.9766	0	-165.9766	5.791774	23.96965
34868	0	-250.7382	0	-250.7382	2.817351	45.04114
34869	1	-188.2627	0	-188.2627	4.79959	28.32403
34870	0	-233.8503	0	-233.8503	3.605384	39.7035
34871	1	-210.8898	0	-210.8898	4.904696	32.92239
34872	0	-215.267	0	-215.267	4.382153	34.40041
34873	1	-227.249	0	-227.249	3.287378	37.76355
34874	0	-254.4819	0	-254.4819	3.203663	46.16912
34875	1	-219.7101	0	-219.7101	3.832236	35.80117
34876	0	-226.9898	0	-226.9898	3.467289	37.79353
34877	1	-194.4628	0	-194.4628	4.52507	29.66751
34878	0	-215.0608	0	-215.0608	4.523271	34.22131
34879	1	-238.47	0	-238.47	4.134191	40.18607
34880	0	-243.3946	0	-243.3946	3.633842	42.3096
34881	1	-242.7441	0	-242.7441	3.011082	42.45704
34882	0	-208.4816	0	-208.4816	4.314107	32.8836
34883	1	-207.6091	0	-207.6091	3.780082	32.60725
34884	0	-195.7943	0	-195.7943	4.613663	29.94993
34885	1	-238.0957	0	-238.0957	3.153473	41.03491
34886	0	-176.8239	0	-176.8239	5.259018	26.00369
34887	1	-226.5358	0	-226.5358	2.997396	37.03919
34888	0	-189.9407	0	-189.9407	5.064713	28.59534
34889	1	-212.687	0	-212.687	3.295058	33.35131
34890	0	-156.2467	0	-156.2467	5.964041	22.30354
34891	1	-184.259	0	-184.259	5.234195	27.42644
34892	0	-155.6866	0	-155.6866	6.175777	22.20392
34893	1	-154.93	0	-154.93	5.401318	21.92722
34894	0	-150.4146	0	-150.4146	6.51	21.33683
34895	1	-189.5823	0	-189.5823	4.245163	28.45661
34896	0	-159.5649	0	-159.5649	6.376631	22.78402
34897	1	-242.5003	0	-242.5003	3.550432	42.17343
34898	0	-136.9856	0	-136.9856	6.099	19.14281
34899	1	-221.8287	0	-221.8287	3.039901	35.59537
34900	0	-74.32373	0	-74.32373	10.39833	12.04573
34901	1	-233.0667	0	-233.0667	3.657219	39.45061
34902	0	-61.22074	0	-61.22074	11.76944	10.92656
34903	1	-228.8569	0	-228.8569	3.291079	38.25557
34904	0	-67.49285	0	-67.49285	11.7738	11.45941
34905	1	-244.8886	0	-244.8886	2.976314	43.14908
34906	0	-53.42056	0	-53.42056	12.66159	10.30557
34907	1	-253.4581	0	-253.4581	2.484172	45.36419
34908	0	-33.29368	0	-33.29368	16.96159	8.782735
34909	1	-286.4032	0	-286.4032	2.453354	58.67823
34910	0	-17.21635	0	-17.21635	17.48413	7.829014
34911	1	-292.3362	0	-292.3362	2.181199	61.46727
34912	0	-31.67421	0	-31.67421	17.4474	8.658299
34913	1	-279.5757	0	-279.5757	2.285967	55.8295
34914	0	-34.34295	0	-34.34295	13.13878	8.852134
34915	1	-285.9864	0	-285.9864	2.339146	58.62354
34916	0	-76.77293	0	-76.77293	10.79774	12.29083
34917	1	-230.0033	0	-230.0033	3.064184	38.33003
34918	0	-71.25054	0	-71.25054	12.46453	11.73223
34919	1	-270.9415	0	-270.9415	2.231619	51.86938
34920	0	-85.49274	0	-85.49274	10.90326	13.0901
34921	1	-260.8892	0	-260.8892	2.674139	48.62629
34922	0	-87.82406	0	-87.82406	8.241846	13.08085
34923	1	-229.2366	0	-229.2366	3.336134	38.40027
34924	0	-88.95181	0	-88.95181	8.530749	13.30849
34925	1	-203.0768	0	-203.0768	4.021685	31.5891
34926	0	-86.09289	0	-86.09289	9.732766	13.17487
34927	1	-177.5991	0	-177.5991	5.46654	26.10652
34928	0	-90.45946	0	-90.45946	10.74212	13.5647
34929	1	-192.2168	0	-192.2168	4.841562	29.13623
34930	0	-83.42643	0	-83.42643	11.2666	12.87089
34931	1	-230.9644	0	-230.9644	3.983519	38.57126
34932	0	-61.11022	0	-61.11022	11.07244	10.87268
34933	1	-234.1112	0	-234.1112	3.188065	39.79965
34934	0	-72.76084	0	-72.76084	9.404602	11.73161
34935	1	-297.8763	0	-297.8763	2.329525	63.73162
34936	0	-58.02623	0	-58.02623	11.22925	10.61248
34937	1	-274.1227	0	-274.1227	2.297154	53.46971
34938	0	-66.6462	0	-66.6462	11.00341	11.36853
34939	1	-265.3569	0	-265.3569	2.891853	50.14919
34940	0	-52.00463	0	-52.00463	12.13972	10.17249
34941	1	-225.5293	0	-225.5293	3.175697	37.08781
34942	0	-18.43198	0	-18.43198	19.32823	7.82623
34943	1	-287.1771	0	-287.1771	2.699932	58.37631
34944	0	-20.38568	0	-20.38568	15.15801	7.998731
34945	1	-278.8456	0	-278.8456	2.516957	55.56048
34946	0	-52.59685	0	-52.59685	12.93155	10.24281
34947	1	-296.2738	0	-296.2738	2.073598	63.27261
34948	0	-62.06389	0	-62.06389	14.30909	10.8541
34949	1	-311.0874	0	-311.0874	1.864389	70.63971
34950	0	-30.22845	0	-30.22845	16.30778	8.629497
34951	1	-290.6128	0	-290.6128	2.505465	60.26631
34952	0	-1.399824	0	-1.399824	19.56451	6.942576
34953	1	-306.4364	0	-306.4364	1.892881	68.198
34954	0	9.091496	0	9.091496	19.46129	6.404677
34955	1	-321.7945	0	-321.7945	1.652573	76.34659
34956	0	-5.799074	0	-5.799074	19.07477	7.177174
34957	1	-364.3856	0	-364.3856	1.405332	104.5524
34958	0	-27.31567	0	-27.31567	14.60685	8.440209
34959	1	-357.2767	0	-357.2767	1.290266	99.4466
34960	0	-65.26606	0	-65.26606	12.34011	11.25782
34961	1	-352.5863	0	-352.5863	1.474321	96.03568
34962	0	-88.83294	0	-88.83294	10.06508	13.45583
34963	1	-368.8505	0	-368.8505	1.238082	108.4931
34964	0	-84.54247	0	-84.54247	10.53554	13.02416
34965	1	-365.9794	0	-365.9794	1.165513	105.801
34966	0	-108.5648	0	-108.5648	8.334767	15.60283
34967	1	-378.3658	0	-378.3658	1.19906	116.3603
34968	0	-119.2154	0	-119.2154	8.897434	16.79172
34969	1	-379.7311	0	-379.7311	1.208959	117.4533
34970	0	-84.13046	0	-84.13046	9.271629	12.92167
34971	1	-384.0197	0	-384.0197	1.037832	121.1319
34972	0	-79.19929	0	-79.19929	10.22245	12.50809
34973	1	-414.6602	0	-414.6602	0.9586212	151.9399
34974	0	-92.74544	0	-92.74544	10.90529	13.75499
34975	1	-410.6272	0	-410.6272	0.9548119	147.7601
34976	0	-65.29903	0	-65.29903	11.07883	11.25141
34977	1	-417.051	0	-417.051	0.8481586	155.0864
34978	0	-93.53209	0	-93.53209	7.705585	13.56717
34979	1	-418.7746	0	-418.7746	0.8662284	157.1223
34980	0	-99.20464	0	-99.20464	8.205495	14.4539
34981	1	-386.8429	0	-386.8429	0.9569477	122.8907
34982	0	-100.4601	0	-100.4601	8.530852	14.65754
34983	1	-405.0064	0	-405.0064	1.00538	141.6569
34984	0	-95.00367	0	-95.00367	10.27347	14.04877
34985	1	-336.7611	0	-336.7611	1.583316	85.49725
34986	0	-100.7492	0	-100.7492	9.205359	14.71628
34987	1	-313.3625	0	-313.3625	2.161649	71.18969
34988	0	-66.54592	0	-66.54592	10.95086	11.35587
34989	1	-298.9016	0	-298.9016	2.053226	64.53307
34990	0	-95.49678	0	-95.49678	11.03641	13.98469
34991	1	-305.3242	0	-305.3242	1.668442	66.52016
34992	0	-109.0025	0	-109.0025	8.637822	15.65726
34993	1	-318.6574	0	-318.6574	1.783025	74.73936
34994	0	-149.9761	0	-149.9761	6.371585	21.28052
34995	1	-305.4404	0	-305.4404	2.029405	67.73861
34996	0	-158.123	0	-158.123	6.448772	22.53882
34997	1	-306.7142	0	-306.7142	1.885238	68.33291
34998	0	-161.4812	0	-161.4812	5.844099	23.19179
34999	1	-340.0527	0	-340.0527	1.480273	87.54913
35000	0	-97.33245	0	-97.33245	8.311126	14.25016
35001	1	-343.2301	0	-343.2301	1.639864	89.37586
35002	0	-97.8132	0	-97.8132	9.661761	14.38391
35003	1	-349.6367	0	-349.6367	1.344271	93.87782
35004	0	-106.9487	0	-106.9487	8.687815	15.41929
35005	1	-353.9469	0	-353.9469	1.489366	96.89742
35006	0	-124.5806	0	-124.5806	7.686518	17.59714
35007	1	-334.6847	0	-334.6847	1.714726	83.99611
35008	0	-115.874	0	-115.874	7.764273	16.47256
35009	1	-339.8412	0	-339.8412	1.469157	87.37646
35010	0	-119.1966	0	-119.1966	7.896334	16.90285
35011	1	-279.9599	0	-279.9599	2.283474	55.99442
35012	0	-124.664	0	-124.664	8.718742	17.45077
35013	1	-270.0929	0	-270.0929	2.274634	51.64474
35014	0	-129.5179	0	-129.5179	7.183714	18.25876
35015	1	-303.728	0	-303.728	2.197327	66.65167
35016	0	-156.6903	0	-156.6903	5.754512	22.361
35017	1	-319.1225	0	-319.1225	1.88614	74.91302
35018	0	-172.3889	0	-172.3889	5.248049	25.15969
35019	1	-344.7869	0	-344.7869	1.606158	90.4793
35020	0	-175.6513	0	-175.6513	6.114898	25.4732
35021	1	-305.9693	0	-305.9693	1.917613	67.98614
35022	0	-182.4883	0	-182.4883	4.216727	26.75233
35023	1	-308.3094	0	-308.3094	1.948248	69.21333
35024	0	-230.5749	0	-230.5749	3.447829	38.8274
35025	1	-309.1625	0	-309.1625	1.976836	69.63583
35026	0	-207.2325	0	-207.2325	3.840034	32.55018
35027	1	-284.7878	0	-284.7878	2.460397	58.01039
35028	0	-196.4342	0	-196.4342	4.065064	29.9721
35029	1	-299.8198	0	-299.8198	2.304265	64.63716
35030	0	-203.9014	0	-203.9014	4.193513	31.83006
35031	1	-314.5041	0	-314.5041	1.862027	72.47261
35032	0	-147.1669	0	-147.1669	6.313031	20.83735
35033	1	-324.4289	0	-324.4289	1.69541	78.0041
35034	0	-152.7386	0	-152.7386	5.656391	21.64327
35035	1	-359.4574	0	-359.4574	1.25108	100.9827
35036	0	-214.043	0	-214.043	3.839	34.32355
35037	1	-359.4583	0	-359.4583	1.277215	101.0983
35038	0	-215.6051	0	-215.6051	3.814943	34.72828
35039	1	-341.3312	0	-341.3312	1.496799	88.43579
35040	0	-234.2982	0	-234.2982	3.15021	39.82778
35041	1	-297.6326	0	-297.6326	2.206283	63.86642
35042	0	-248.0065	0	-248.0065	3.141464	44.18339
35043	1	-338.6975	0	-338.6975	1.970146	84.63196
35044	0	-231.4414	0	-231.4414	4.083579	38.55821
35045	1	-372.3554	0	-372.3554	1.16936	111.2853
35046	0	-201.8803	0	-201.8803	4.298868	31.35415
35047	1	-358.0199	0	-358.0199	1.428162	99.94388
35048	0	-179.6335	0	-179.6335	4.446716	26.32862
35049	1	-314.3865	0	-314.3865	1.491749	70.36753
35050	0	-239.4884	0	-239.4884	3.066847	41.42761
35051	1	-342.1892	0	-342.1892	1.637984	88.74869
35052	0	-259.9092	0	-259.9092	2.715135	48.28456
35053	1	-313.2377	0	-313.2377	2.102008	71.35903
35054	0	-272.919	0	-272.919	2.244705	52.79842
35055	1	-339.2659	0	-339.2659	1.649982	86.92724
35056	0	-258.2413	0	-258.2413	2.757669	47.69287
35057	1	-344.6775	0	-344.6775	1.320597	89.99265
35058	0	-298.4223	0	-298.4223	2.19361	64.24205
35059	1	-354.6579	0	-354.6579	1.431031	97.58305
35060	0	-275.7435	0	-275.7435	2.302766	54.18582
35061	1	-368.0762	0	-368.0762	1.168863	107.6226
35062	0	-335.7403	0	-335.7403	1.829135	84.074
35063	1	-352.5065	0	-352.5065	1.260594	95.51639
35064	0	-355.3749	0	-355.3749	1.352655	98.15741
35065	1	-348.5448	0	-348.5448	1.382519	93.22486
35066	0	-352.5977	0	-352.5977	1.318872	95.98213
35067	1	-374.7286	0	-374.7286	1.229423	113.2691
35068	0	-352.0723	0	-352.0723	1.493694	95.62327
35069	1	-353.2454	0	-353.2454	1.403224	96.62635
35070	0	-353.0717	0	-353.0717	1.628935	95.46441
35071	1	-359.1839	0	-359.1839	1.428209	100.7587
35072	0	-338.7048	0	-338.7048	1.728689	86.27487
35073	1	-343.6191	0	-343.6191	1.411312	89.8004
35074	0	-336.156	0	-336.156	1.475211	84.89526
35075	1	-332.5388	0	-332.5388	1.743993	82.66275
35076	0	-321.7	0	-321.7	1.945291	76.09701
35077	1	-336.4239	0	-336.4239	1.732515	84.93968
35078	0	-305.1442	0	-305.1442	1.969975	67.60105
35079	1	-334.6981	0	-334.6981	1.599017	84.1987
35080	0	-321.4356	0	-321.4356	2.002655	75.73866
35081	1	-302.0642	0	-302.0642	1.734938	65.12494
35082	0	-351.1527	0	-351.1527	1.451484	95.11017
35083	1	-316.1753	0	-316.1753	1.846425	73.37657
35084	0	-347.8073	0	-347.8073	1.626081	92.24923
35085	1	-339.9725	0	-339.9725	1.475999	87.4844
35086	0	-339.7335	0	-339.7335	1.719638	86.91612
35087	1	-339.8446	0	-339.8446	1.597823	87.41959
35088	0	-305.9395	0	-305.9395	1.994919	68.00345
35089	1	-382.203	0	-382.203	1.029707	119.2945
35090	0	-316.031	0	-316.031	1.76176	73.23375
35091	1	-375.5547	0	-375.5547	1.303452	113.5144
35092	0	-292.2366	0	-292.2366	2.132061	61.39909
35093	1	-426.7147	0	-426.7147	0.9105673	165.5826
35094	0	-304.5698	0	-304.5698	1.865684	67.14734
35095	1	-456.1907	0	-456.1907	0.6111273	206.957
35096	0	-275.7818	0	-275.7818	2.67318	54.19681
35097	1	-464.6436	0	-464.6436	0.5569546	219.7843
35098	0	-245.7094	0	-245.7094	2.816397	43.25468
35099	1	-454.0038	0	-454.0038	0.6423765	203.9556
35100	0	-276.3737	0	-276.3737	2.398464	54.57043
35101	1	-433.6247	0	-433.6247	0.7982308	175.3016
35102	0	-322.7636	0	-322.7636	1.92152	76.73062
35103	1	-453.6743	0	-453.6743	0.7566373	201.8995
35104	0	-312.5255	0	-312.5255	1.812564	71.35892
35105	1	-460.8187	0	-460.8187	0.6732573	214.1286
35106	0	-291.7273	0	-291.7273	2.285077	61.14612
35107	1	-453.211	0	-453.211	0.6133153	202.1463
35108	0	-304.9297	0	-304.9297	2.237728	67.08088
35109	1	-456.8463	0	-456.8463	0.7126839	207.478
35110	0	-283.2997	0	-283.2997	2.175979	57.31374
35111	1	-460.587	0	-460.587	0.6169792	214.203
35112	0	-284.7073	0	-284.7073	2.293168	58.0765
35113	1	-479.1367	0	-479.1367	0.5274289	245.6359
35114	0	-275.949	0	-275.949	2.517952	54.40927
35115	1	-511.5198	0	-511.5198	0.4247007	312.4888
35116	0	-273.5182	0	-273.5182	2.375719	53.35139
35117	1	-520.1868	0	-520.1868	0.4650913	330.3388
35118	0	-314.4772	0	-314.4772	1.845985	72.45679
35119	1	-522.4431	0	-522.4431	0.3600544	337.0545
35120	0	-353.8149	0	-353.8149	1.415735	97.01932
35121	1	-545.0145	0	-545.0145	0.3424831	400.5405
35122	0	-348.6121	0	-348.6121	1.488023	93.31803
35123	1	-538.8362	0	-538.8362	0.3038025	377.9721
35124	0	-348.8084	0	-348.8084	1.195111	91.64084
35125	1	-521.1028	0	-521.1028	0.4123366	335.4325
35126	0	-344.8039	0	-344.8039	1.37388	90.47347
35127	1	-500.6302	0	-500.6302	0.5329172	286.0584
35128	0	-343.9602	0	-343.9602	1.39513	89.97288
35129	1	-502.2801	0	-502.2801	0.4699636	291.8033
35130	0	-315.2754	0	-315.2754	1.921827	72.83313
35131	1	-491.9411	0	-491.9411	0.6226491	264.59
35132	0	-329.1446	0	-329.1446	1.844312	80.40909
35133	1	-460.8636	0	-460.8636	0.5819801	214.0253
35134	0	-229.7117	0	-229.7117	3.769861	38.46223
35135	1	-476.7411	0	-476.7411	0.5662723	241.4834
35136	0	-304.0287	0	-304.0287	2.006547	67.04693
35137	1	-510.984	0	-510.984	0.4224553	311.1884
35138	0	-284.3472	0	-284.3472	2.669406	57.41097
35139	1	-508.9739	0	-508.9739	0.4568992	306.4732
35140	0	-267.1001	0	-267.1001	2.262897	50.28247
35141	1	-539.2562	0	-539.2562	0.427343	377.4191
35142	0	-244.0031	0	-244.0031	3.651543	42.44983
35143	1	-514.2921	0	-514.2921	0.4373197	318.8439
35144	0	-231.9195	0	-231.9195	2.905498	38.62311
35145	1	-521.5035	0	-521.5035	0.4267812	335.9032
35146	0	-203.1167	0	-203.1167	4.020218	31.59839
35147	1	-530.7849	0	-530.7849	0.4003712	359.7166
35148	0	-192.7001	0	-192.7001	4.801379	29.24807
35149	1	-529.4953	0	-529.4953	0.439653	353.3648
35150	0	-174.2296	0	-174.2296	4.862045	25.43036
35151	1	-516.7828	0	-516.7828	0.3373542	316.9093
35152	0	-169.5287	0	-169.5287	5.315243	24.62411
35153	1	-527.6801	0	-527.6801	0.418398	350.999
35154	0	-149.7634	0	-149.7634	6.407114	21.24537
35155	1	-503.6723	0	-503.6723	0.5058959	293.4757
35156	0	-172.364	0	-172.364	5.429794	25.15271
35157	1	-502.6204	0	-502.6204	0.5224944	290.4744
35158	0	-173.3951	0	-173.3951	4.268225	24.68065
35159	1	-447.7612	0	-447.7612	0.7300511	194.5453
35160	0	-167.2767	0	-167.2767	5.904567	24.16911
35161	1	-446.5435	0	-446.5435	0.6195318	191.5513
35162	0	-148.7731	0	-148.7731	6.864232	21.02833
35163	1	-444.0865	0	-444.0865	0.7766703	188.8841
35164	0	-156.303	0	-156.303	5.95754	22.31284
35165	1	-449.1994	0	-449.1994	0.7426341	196.2887
35166	0	-142.2335	0	-142.2335	6.934504	20.06844
35167	1	-451.5906	0	-451.5906	0.6682965	200.4173
